country_id,disaster_id,date_id,industry_id,weather_id,risk_id,sector_id,affected_population,deaths,severity_score,economic_loss_usd,insurance_loss_usd,carbon_emission_mt,avg_temperature,rainfall_mm
1,6,1687,7,3,3,3,256329,688,6.1,2701912723,1650260615.0,2849.43,25.3,407.9
1,4,1620,6,1,3,3,311984,510,7.6,5029057286,1928117764.0,4482.86,33.1,0.7
5,3,1158,1,1,4,1,313236,894,9.1,10449740901,2690797710.0,3975.65,\N,19.7
3,2,1333,7,1,3,8,296632,596,8.0,9209830336,7331795777.0,3166.92,36.5,3.0
4,7,1890,1,7,4,1,117785,446,8.3,3213422148,2354242507.0,2928.16,25.8,477.5
3,1,810,5,3,3,5,482303,667,7.0,5685387764,3047607686.0,2189.27,29.0,630.0
1,4,170,1,1,3,8,407663,670,7.3,4621634664,3535498023.0,4404.5,41.2,5.3
1,3,740,5,1,4,1,456735,1180,8.9,12174499792,8627600223.0,2096.71,40.4,8.7
5,8,1842,1,5,2,1,109864,102,4.0,1000641312,451222918.0,152.83,-3.1,74.4
6,6,457,4,3,3,1,272897,665,6.0,4309589424,924505645.0,217.08,16.2,427.5
3,1,1326,5,3,3,6,423354,1549,8.3,11890828468,5997804659.0,4631.51,29.9,263.4
9,8,2094,4,5,2,1,363855,743,6.6,6371028279,2836635359.0,638.08,0.4,9.0
5,2,1602,7,1,3,1,383015,756,8.6,12688214508,3197657475.0,3945.29,42.1,20.1
8,7,1384,4,7,4,7,278248,862,8.6,8877780688,4717659523.0,4257.24,25.5,526.1
1,5,1285,8,4,4,3,297127,644,8.0,5830820248,2890872615.0,2778.86,32.7,693.1
5,5,1147,5,4,4,3,474913,1337,8.2,13879237442,6376555193.0,4207.77,\N,676.7
3,3,231,3,1,4,5,372675,1161,8.4,6379897860,4195847684.0,576.49,\N,9.3
1,7,112,7,7,4,4,145820,498,8.4,4169518752,1592988048.0,4995.24,26.4,549.8
4,1,593,7,3,3,5,303221,833,7.9,8209193099,5809918460.0,3006.31,23.4,520.7
5,4,1239,2,1,3,6,490404,1135,6.7,8769551449,2711393303.0,4272.21,43.7,9.0
7,1,1888,8,3,3,6,432594,1671,7.8,5277300724,1775721985.0,1402.51,20.5,655.1
1,7,2130,1,7,4,6,214103,401,9.0,5522572782,2054090347.0,1590.69,23.1,879.1
3,8,1100,6,5,2,2,469953,572,4.2,3231114856,1495859202.0,810.21,8.1,0.7
2,6,1527,1,3,3,5,28001,41,7.0,411810707,288668799.0,3597.32,\N,460.8
9,5,1970,6,4,4,7,492303,1975,8.9,10002956966,6003501661.0,166.85,28.2,465.2
10,3,952,3,1,4,5,265314,1007,8.5,7205264955,3372500587.0,585.29,48.3,15.2
6,2,1503,2,1,3,1,193010,169,7.3,5155432207,2840211335.0,906.15,44.3,20.5
10,1,372,3,3,3,1,277779,730,7.0,6898919244,2869028985.0,3470.55,28.4,277.1
3,5,110,2,4,4,1,354383,1405,8.4,10243227985,3631048499.0,3289.38,32.5,624.0
8,4,1224,5,1,3,4,51263,141,6.4,1142057619,718009594.0,3126.46,40.9,8.8
8,3,226,5,1,4,7,320704,1107,9.5,7970135808,2431830514.0,2091.78,43.3,16.4
2,2,31,6,1,3,7,177161,312,7.8,4714891989,1140904523.0,4675.92,42.9,11.7
6,1,614,4,3,3,6,435357,1006,8.0,13377649896,9279913775.0,4816.67,23.2,666.0
7,4,1795,4,1,3,1,208739,174,7.3,3838438849,2348510541.0,1879.82,\N,3.7
2,2,99,6,1,3,2,40432,70,8.9,1263415092,547981905.0,2654.94,42.2,19.6
10,6,1363,8,3,3,7,343696,1309,8.0,7828020096,3721932292.0,3487.26,25.5,225.1
2,5,811,5,4,4,3,163025,445,9.2,5409886810,1765871149.0,1376.25,25.2,621.7
10,6,1821,8,3,3,2,237506,268,6.9,3231696640,\N,3826.45,15.6,594.6
1,5,814,6,4,4,7,260443,813,8.7,8225050382,6365428347.0,3859.09,32.5,491.7
8,4,1822,4,1,3,7,440375,469,6.9,11814028200,8720791200.0,2529.33,40.0,\N
1,8,1020,6,5,2,4,37524,54,4.9,444959592,324469241.0,2107.59,2.1,34.5
9,6,2136,5,3,3,1,348833,1159,7.6,7253493868,5044070716.0,3222.47,25.3,520.9
6,5,1087,3,4,4,5,378854,1334,9.6,6739358035,2534132752.0,130.79,22.3,558.9
7,3,922,1,1,4,7,475161,1499,9.1,17148845586,9155118456.0,4286.34,40.1,4.8
10,4,1411,5,1,3,3,419651,1210,7.1,5962023722,3278056515.0,4329.67,35.7,7.9
7,5,1483,6,4,4,8,199181,696,8.3,3508095280,2682522925.0,2550.67,\N,\N
10,1,1660,5,3,3,6,248049,610,7.1,6465173940,2257320899.0,132.48,24.1,620.7
3,5,1918,5,4,4,8,159723,553,8.9,4423815986,2336733039.0,1888.53,22.2,623.9
2,6,797,4,3,3,4,298782,406,6.6,3470651712,1020312615.0,2302.87,18.9,258.8
9,3,1958,6,1,4,2,199592,699,9.2,2904941804,681663869.0,4210.71,42.6,1.1
8,2,1013,4,1,3,7,302314,362,8.2,5012487045,1576637789.0,219.61,46.1,21.8
10,8,346,6,5,2,1,171745,249,4.8,1549826880,423949287.0,2563.98,-0.5,42.2
7,2,724,4,1,3,4,232542,737,7.2,6513036336,1804989710.0,2324.69,37.0,2.8
9,5,1102,4,4,4,4,28481,70,8.9,640799715,419587510.0,1147.4,28.0,660.3
4,2,1389,3,1,3,5,266028,436,7.6,7351311340,3470374027.0,1254.92,42.7,17.0
4,5,1038,5,4,4,8,323060,1047,9.4,5311300236,3830360901.0,2925.52,34.0,667.9
1,3,136,8,1,4,6,476158,687,8.9,11344607197,3737794870.0,4845.07,45.1,3.8
8,2,1328,3,1,3,5,411793,575,7.2,5410960020,3380674149.0,3975.01,37.9,5.7
3,6,792,8,3,3,5,332363,501,7.5,6932261272,2656669221.0,2525.68,\N,469.7
7,6,79,4,3,3,6,355045,640,7.3,8775931301,5289364068.0,2891.72,27.2,398.1
2,1,1779,3,3,3,2,474596,1083,8.4,10704038184,5461428672.0,2892.04,29.3,552.4
2,5,705,7,4,4,5,386679,1571,9.5,10050560568,2901177826.0,3522.41,32.1,422.0
7,2,982,7,1,3,6,361545,671,8.8,10429271688,8006156277.0,1719.73,46.6,2.0
6,6,1442,5,3,3,4,358898,698,6.1,5162317052,1221315369.0,3396.55,18.9,544.0
3,7,1266,5,7,4,7,239713,463,9.5,5968733843,2879356470.0,1309.0,29.2,558.9
9,3,1075,4,1,4,4,270139,471,8.7,4759173832,2999766955.0,4024.61,40.9,16.2
10,8,744,5,5,2,6,92770,157,6.7,1579381419,1150517480.0,4704.76,8.4,41.2
6,3,375,3,1,4,4,65731,64,9.0,1106844309,883855223.0,2826.73,45.2,17.4
10,7,1754,2,7,4,7,215828,723,8.7,3214628563,1773393120.0,403.73,24.3,779.6
10,7,1992,5,7,4,3,262036,228,8.4,4567287480,3611002352.0,3573.51,27.4,622.0
6,1,1335,3,3,3,3,55869,102,7.7,1123659675,597556653.0,4640.93,29.7,372.9
1,3,592,7,1,4,6,256309,471,8.9,4899910414,2867440412.0,4723.94,45.3,16.0
4,3,1066,7,1,4,6,196844,935,9.6,6789700723,4104754139.0,4558.34,\N,13.7
10,2,533,3,1,3,2,162399,473,8.4,2510038944,1570933274.0,2838.79,45.5,16.1
6,5,1177,8,4,4,7,286711,337,8.3,9456932966,4388733398.0,4594.54,26.5,\N
6,4,1336,7,1,3,6,215206,751,7.3,2584301251,2042336601.0,1376.74,30.6,2.3
5,8,1318,3,5,2,5,94350,114,6.3,1616781600,701455784.0,762.1,8.6,63.4
1,3,598,8,1,4,4,406804,1390,8.1,7766579926,2555840511.0,2409.16,49.1,4.6
8,8,113,5,5,2,8,273620,791,5.8,5881407176,3534979715.0,202.89,1.3,30.1
5,8,1136,2,5,2,5,331356,1044,6.4,5848831027,2633434675.0,432.43,\N,59.9
5,8,1199,4,5,2,6,425841,1164,6.6,5845945247,1628046074.0,3026.8,3.7,\N
7,3,1846,4,1,4,4,358471,1612,9.0,6491192868,2017759661.0,3534.89,42.6,\N
4,4,1326,5,1,3,3,113216,139,7.1,2554583180,1806918005.0,736.56,38.4,1.6
6,3,1988,5,1,4,8,484030,1684,8.6,13287204336,6354078403.0,1739.64,48.3,8.7
4,2,1540,7,1,3,4,298310,771,7.5,6859638450,1400519894.0,4048.62,38.5,14.2
3,2,734,1,1,3,8,290792,843,7.3,3506835203,2661515190.0,1044.7,40.7,14.9
7,4,1986,6,1,3,2,345828,514,7.6,5968852948,2005309745.0,4458.41,42.8,7.2
8,6,996,8,3,3,1,204051,737,7.8,3827792709,2133938691.0,2829.79,26.2,403.8
4,3,253,2,1,4,8,400566,598,8.9,6466977843,4755817890.0,2987.02,46.0,19.2
2,6,124,3,3,3,7,114535,108,6.3,2467771110,1861439925.0,792.67,25.1,340.1
10,8,1237,6,5,2,4,48832,127,5.7,816099916,572154289.0,355.16,7.9,55.9
3,3,624,3,1,4,6,109455,352,8.1,3498466383,2505395799.0,1845.56,49.5,15.8
1,5,1540,6,4,4,2,222921,675,8.9,7680051999,4344421029.0,519.34,22.6,588.6
8,3,1656,4,1,4,3,162732,559,8.7,4452591618,3032493613.0,543.92,40.5,2.0
3,2,1267,6,1,3,8,133126,117,8.5,4249049105,2338841787.0,4747.11,40.6,21.7
10,1,1161,5,3,3,8,372882,1261,7.7,4886767762,1424195873.0,386.59,24.4,315.9
7,7,441,2,7,4,3,319175,329,8.6,4306755945,2790116754.0,2225.08,28.1,856.6
10,1,2093,4,3,3,1,188968,497,8.6,4446341452,2263043763.0,3792.41,18.7,374.4
5,1,1017,7,3,3,6,323570,305,8.4,10075581516,5477627692.0,1458.79,22.8,309.9
10,1,554,6,3,3,5,486987,1680,8.6,13171537389,10189621600.0,2514.19,28.0,534.7
5,7,809,2,7,4,5,328851,648,9.4,4754264677,1140028956.0,1832.12,\N,537.2
7,6,971,5,3,3,4,455164,961,7.6,9931496414,6470475655.0,3581.15,25.6,\N
9,7,1113,7,7,4,3,255142,1008,8.0,3161719664,2481437789.0,3068.53,27.1,676.9
5,6,1834,3,3,3,2,238150,611,6.4,2513339840,1117247920.0,1578.94,16.2,341.7
1,7,1315,7,7,4,1,95756,111,8.0,1761910400,\N,3176.74,21.8,551.2
10,7,1275,8,7,4,5,209620,938,9.3,7318295364,\N,65.28,21.1,612.5
10,3,99,8,1,4,4,380900,891,8.1,10761491520,5311190254.0,3371.53,44.7,19.6
1,6,1480,1,3,3,8,43937,141,7.4,928582132,460738031.0,3919.53,24.0,458.5
2,3,1615,2,1,4,4,165791,243,9.7,6324943229,1350044857.0,84.07,44.2,7.6
6,5,301,8,4,4,3,87733,105,8.3,2800595279,986489301.0,3320.3,24.0,452.3
9,3,1223,3,1,4,2,202345,407,9.8,3111297189,2150113668.0,2771.29,41.3,\N
8,1,1683,2,3,3,2,384310,344,8.0,7117421200,\N,1450.24,28.9,548.2
5,4,488,2,1,3,8,187762,453,7.0,2242253804,876747460.0,1029.96,38.7,6.5
1,4,1425,2,1,3,5,317839,420,7.7,7755684790,2783698365.0,4789.34,37.9,8.1
7,2,1005,5,1,3,8,420312,1468,7.3,11315807788,4011505452.0,2433.94,41.8,17.3
5,2,477,8,1,3,4,155094,611,7.9,4518694708,\N,2316.84,39.9,16.3
6,8,1146,4,5,2,3,436801,960,4.7,7647293507,5023540139.0,4240.7,6.5,17.3
7,3,1336,2,1,4,8,157323,275,8.5,2738678784,870690438.0,1944.43,49.3,2.3
3,7,1136,5,7,4,2,247339,554,8.2,6778176891,3992091228.0,4038.2,27.4,662.7
10,7,1706,1,7,4,4,93016,186,8.4,2099445532,1352227995.0,2859.3,26.5,510.4
3,4,518,8,1,3,2,272118,546,7.8,6053428180,3004905384.0,1093.41,34.3,3.8
5,1,1221,4,3,3,1,263178,1006,8.9,4272326380,1250839535.0,1786.24,24.1,326.8
6,6,230,5,3,3,2,244885,412,6.7,5931237142,2747447558.0,163.89,20.0,576.0
9,1,1192,7,3,3,2,274684,1127,8.9,4053292040,2804910364.0,2227.65,19.0,536.3
5,8,2056,1,5,2,4,303173,182,4.8,2868259118,1061485299.0,4686.37,5.5,3.3
1,1,1978,7,3,3,2,136238,291,8.1,3307272816,\N,3178.18,24.9,\N
4,3,1384,4,1,4,2,300085,281,9.1,6570241041,2044437767.0,2910.7,48.0,19.8
5,3,1888,5,1,4,1,240521,479,8.2,4356749289,1402676489.0,4354.82,46.8,3.1
10,5,1073,1,4,4,2,461414,993,9.5,13220433928,7857200933.0,654.89,\N,380.1
10,8,464,5,5,2,2,299410,706,6.0,2982123600,1900033329.0,3992.24,5.4,29.8
5,1,974,1,3,3,4,383949,928,8.3,10777678799,7852866537.0,3502.99,22.5,528.6
7,7,1182,2,7,4,3,155457,349,8.7,4223782235,2233684361.0,2670.85,27.1,663.2
4,7,66,2,7,4,8,299104,788,8.1,8494134854,3726313576.0,1956.44,26.2,640.7
1,8,1997,8,5,2,1,420131,195,4.2,6057700836,4449637482.0,225.53,2.3,29.3
5,1,571,4,3,3,8,499496,1762,8.6,7693537089,2053821133.0,3109.2,19.3,507.1
7,3,308,1,1,4,2,365007,820,9.7,5608259553,\N,2868.06,44.8,1.0
10,3,783,2,1,4,3,41790,126,10.0,692042400,184002072.0,1459.39,46.6,18.3
10,5,121,4,4,4,8,448531,2027,9.5,9012109117,3865734819.0,1409.05,33.0,755.2
6,5,766,3,4,4,4,322760,1499,9.9,8307842400,\N,1820.21,33.9,535.5
5,2,773,2,1,3,1,439754,1404,7.9,6968957539,3551394837.0,2195.29,37.8,\N
4,8,2144,2,5,2,6,362475,689,6.4,7771464000,4045563336.0,3703.6,-1.1,52.4
2,4,987,6,1,3,8,499071,1183,7.2,13198232037,5997796072.0,2585.98,33.3,0.7
4,1,2010,5,3,3,4,443441,588,8.4,14571826012,4112819199.0,793.7,25.9,511.1
10,8,540,3,5,2,3,432630,1064,5.5,7854613965,5812888937.0,4462.47,-4.1,54.8
10,7,2050,1,7,4,1,391417,540,8.4,5053506603,2480229549.0,2422.12,22.9,620.3
3,1,580,4,3,3,2,434034,1394,8.0,9323050320,4005765161.0,4491.52,18.3,338.5
10,5,1664,3,4,4,8,364643,1647,9.8,13822303415,8851708379.0,3084.37,27.7,778.9
1,5,1048,1,4,4,3,492543,600,9.9,12902360902,9901244485.0,2867.39,25.2,509.9
8,2,506,2,1,3,8,227368,728,7.5,5574494940,3048983457.0,1704.32,40.2,29.4
5,4,1911,7,1,3,4,435847,877,6.3,10642860723,7328287267.0,4857.7,39.0,7.6
4,2,733,6,1,3,1,44013,109,7.1,511237402,222674196.0,4917.23,47.7,20.6
8,7,1572,8,7,4,3,261241,816,9.9,4075986578,1690466455.0,1846.07,\N,552.2
7,4,514,7,1,3,7,307783,798,6.5,4101208475,955042305.0,3958.29,42.5,7.5
2,6,361,8,3,3,6,305025,1065,8.0,3865276800,2272524390.0,1386.18,26.0,417.1
1,1,527,4,3,3,8,141995,111,7.1,3183783491,1276796225.0,3088.29,21.3,646.7
4,2,279,4,1,3,3,264860,603,7.9,3868836506,2962465969.0,3370.8,45.7,17.2
8,5,1373,3,4,4,4,163876,161,8.7,4136017201,3218716769.0,4922.82,24.9,384.5
2,2,1947,8,1,3,4,240223,456,9.0,6451428888,1990859512.0,1476.73,37.1,\N
3,6,1445,5,3,3,2,72372,211,6.6,1174554136,857858369.0,3544.38,26.0,216.5
1,2,2112,1,1,3,2,107847,118,7.3,3115279226,1197617218.0,1265.12,37.1,5.4
1,1,290,8,3,3,3,278217,693,9.0,10005796188,6640866590.0,228.79,24.8,328.8
3,6,2066,6,3,3,4,218971,733,7.6,3409904000,2051313094.0,1460.84,17.5,547.9
5,8,64,8,5,2,7,286738,728,5.6,3021989129,1989916571.0,3942.76,9.4,75.2
3,8,330,8,5,2,8,337551,384,5.4,7174443974,2667072184.0,4687.73,9.9,72.6
1,8,1894,6,5,2,3,36863,83,5.5,555322663,420086457.0,179.34,2.1,58.3
1,5,763,7,4,4,7,283395,438,9.9,4971541806,2747791606.0,604.73,33.7,353.7
8,5,1964,3,4,4,8,317652,905,9.4,10429849298,2922510565.0,1880.62,34.8,796.0
10,8,141,8,5,2,5,261782,565,6.3,5353389543,1126283828.0,2289.95,-4.7,63.6
2,8,1332,5,5,2,6,130079,182,4.6,1092611568,540306324.0,4644.28,-2.6,22.7
3,8,444,5,5,2,4,403767,785,6.8,4302379645,2343302874.0,153.17,8.8,27.7
2,3,1499,5,1,4,7,54653,169,8.7,1129743093,623248466.0,4252.56,43.7,7.4
3,8,1269,4,5,2,5,1237,0,6.1,11386461,5532446.0,2596.58,7.6,16.7
7,6,450,1,3,3,7,109808,116,7.0,1200640672,680335621.0,1112.99,16.0,598.7
1,3,1826,1,1,4,5,339164,541,8.2,7581400724,3209441082.0,1020.75,41.2,9.1
10,3,351,7,1,4,4,412918,1357,8.2,6737995923,4184134441.0,297.42,46.8,9.8
8,1,599,8,3,3,2,144658,233,8.9,3827607282,2897929271.0,1268.5,25.3,380.6
10,2,711,3,1,3,3,243367,542,7.3,6560906616,4364329789.0,4874.18,43.5,12.2
10,5,870,2,4,4,1,104146,136,9.5,2393327153,1072642251.0,3999.95,31.1,536.4
10,5,1984,3,4,4,1,477799,1285,9.5,7221692985,3356612879.0,4813.86,30.4,611.2
2,2,1185,8,1,3,6,79284,265,8.9,1831809249,916383397.0,818.4,39.6,29.0
3,5,393,1,4,4,7,478712,1022,9.6,7651732608,1543026647.0,2768.32,31.3,359.8
9,2,842,8,1,3,8,89336,102,8.3,1170069326,616491558.0,4663.96,39.2,4.0
7,6,2098,7,3,3,4,422453,838,6.2,4484085123,2772208065.0,3317.73,25.1,543.8
4,1,1319,4,3,3,7,41986,60,7.4,749089020,161571756.0,149.13,20.5,655.8
10,8,1036,8,5,2,2,426932,443,4.4,3396329446,1029063781.0,394.89,3.9,14.9
5,1,1359,3,3,3,2,437896,1337,7.4,9847667985,3575388104.0,2138.18,20.9,352.7
2,7,991,7,7,4,2,277080,735,8.6,6946118520,4939571289.0,1952.5,21.0,435.7
8,1,1039,2,3,3,1,49594,64,8.7,1222348277,977311403.0,4453.98,21.9,601.0
4,2,28,6,1,3,5,286462,277,7.5,6118828320,\N,3912.28,37.0,23.8
9,7,388,3,7,4,6,203981,393,8.8,4921979937,1136646222.0,704.16,25.0,443.0
5,2,1316,8,1,3,7,334877,1378,8.9,9927730054,7861678915.0,493.02,35.7,0.2
9,8,833,7,5,2,8,266805,563,4.9,2353220100,1296255515.0,4341.27,7.0,17.0
4,4,250,5,1,3,1,390993,514,7.2,6311565403,1982000636.0,2276.3,31.9,1.5
10,7,2028,2,7,4,2,237872,251,8.1,3813064372,1950276959.0,888.05,25.8,681.9
5,8,1529,5,5,2,1,272687,664,7.0,3097997007,2006986836.0,4498.02,5.3,2.1
9,8,98,4,5,2,1,123265,365,6.4,2337498848,1433967482.0,3615.83,\N,74.0
8,5,1839,1,4,4,6,328299,1200,9.0,11097819396,5528491698.0,861.46,26.1,397.9
3,5,1361,3,4,4,3,408296,690,8.6,10284731262,5080030056.0,3051.06,32.3,562.9
1,4,1063,7,1,3,4,54136,125,6.8,1069402544,746240154.0,2372.96,33.9,4.8
3,4,1324,3,1,3,7,144146,153,7.3,3094713717,2371155629.0,1318.46,\N,0.1
4,1,892,5,3,3,5,425507,934,7.6,6561488142,3785463618.0,2975.8,23.7,610.2
2,8,1493,5,5,2,7,478483,939,5.4,10224129047,7053004726.0,2229.01,6.8,76.5
1,4,1306,1,1,3,3,392492,869,6.5,9993042566,5639427171.0,2830.18,35.5,8.6
7,2,1188,7,1,3,4,51442,153,7.9,797340711,206561685.0,1500.51,44.5,17.2
8,8,453,3,5,2,2,373653,626,5.6,5350412037,3463128321.0,3639.8,-2.1,1.1
7,3,97,7,1,4,6,312146,662,9.2,5160522530,2873814706.0,2161.83,40.6,2.1
5,2,262,1,1,3,6,10894,28,7.3,254404313,136770043.0,4074.95,38.1,20.7
1,7,1794,5,7,4,3,382789,725,8.5,9884760347,2188284808.0,3060.05,20.7,662.0
7,4,2171,8,1,3,7,487160,1376,6.6,6166861008,3719945481.0,1255.09,36.4,1.1
7,5,325,6,4,4,4,239620,692,8.0,3011544160,2399550157.0,1737.01,22.8,705.4
9,2,986,7,1,3,6,264894,552,7.2,5281138699,2511257467.0,1468.82,47.5,8.2
3,5,687,5,4,4,8,415160,1571,9.7,12214048715,5264304368.0,1828.55,33.1,634.2
9,2,1740,2,1,3,8,178536,454,7.2,4045340102,2517464157.0,898.91,\N,7.7
1,5,1861,5,4,4,3,154539,156,8.9,4109686534,2210981486.0,2404.23,29.1,623.7
1,6,836,5,3,3,6,282265,676,7.3,4749532022,1686551258.0,293.08,19.3,539.5
4,2,59,7,1,3,1,351086,416,7.3,9564846549,6077861025.0,1772.37,37.0,27.5
9,7,1522,6,7,4,1,110505,411,9.9,3193384540,2337655340.0,2163.2,28.9,421.0
6,5,1397,1,4,4,3,25123,60,8.2,488240381,258101793.0,3831.91,28.5,361.6
3,3,1677,2,1,4,7,92888,171,9.2,1482678256,1000561892.0,4319.03,44.2,8.5
1,7,236,2,7,4,3,454856,1958,9.2,9649861011,3314371483.0,3876.01,23.6,654.6
4,1,218,3,3,3,7,55499,122,8.8,824892736,316449402.0,455.6,28.3,681.5
9,2,1551,6,1,3,5,439761,1367,7.3,6924520682,1934005413.0,3326.32,36.1,9.0
3,3,1838,8,1,4,2,358851,1472,9.4,12197489030,4396674496.0,4269.05,\N,14.3
9,1,1430,4,3,3,8,178468,325,7.6,3788304542,958836492.0,2668.07,23.5,523.5
7,2,589,3,1,3,1,146588,131,7.2,4048643289,1653577999.0,4680.7,43.8,4.6
4,3,1672,3,1,4,6,212489,366,8.5,4748385438,2668073630.0,4424.0,43.7,15.7
3,3,917,8,1,4,3,373164,1378,9.1,10282459387,6261379990.0,4396.66,42.0,18.1
10,7,1493,3,7,4,4,16821,26,8.2,339589076,217967471.0,4822.06,22.0,493.5
5,6,918,2,3,3,6,497414,1413,7.6,14380437705,7874207318.0,3838.56,16.6,521.1
5,3,1134,1,1,4,2,274020,522,9.1,5398605030,4039066104.0,3445.22,49.5,5.9
3,6,1837,7,3,3,4,18776,42,7.0,522047904,164304672.0,3776.24,\N,240.9
9,4,2139,8,1,3,6,214389,675,7.6,6057947095,2254164695.0,1821.89,33.2,2.4
4,7,1906,5,7,4,2,428222,1652,8.1,13052335026,4768487340.0,91.31,23.0,789.7
5,8,702,2,5,2,4,79892,88,6.4,932627251,398145829.0,267.45,3.1,51.7
4,5,2121,5,4,4,8,288188,741,9.3,8705122003,4197508400.0,4270.77,31.9,430.0
5,7,1322,8,7,4,1,208302,592,8.4,5660398548,3804539960.0,2079.56,21.8,479.8
7,1,1529,5,3,3,3,61004,57,7.7,1276728314,338144636.0,1843.95,20.5,319.1
9,5,1222,4,4,4,7,46201,164,8.7,1263726712,355814340.0,3082.93,31.3,692.6
7,5,1056,7,4,4,6,119294,284,8.8,1980948446,1360885505.0,742.88,31.5,685.4
5,8,648,3,5,2,3,372238,644,6.1,6934570597,2257687311.0,2742.55,9.9,44.2
10,6,760,4,3,3,5,297915,1114,7.5,4703333062,1296622312.0,4186.57,16.3,425.7
10,8,1358,3,5,2,6,285088,278,4.2,3214937376,1541528319.0,2155.96,3.0,67.9
7,8,2191,2,5,2,3,87570,106,4.0,789180840,625084279.0,2614.04,8.3,61.6
10,5,1770,5,4,4,7,220238,961,8.8,6488740051,4850086870.0,864.17,23.1,352.8
5,3,949,4,1,4,6,10162,34,9.6,225937843,139659937.0,3697.77,41.4,0.8
3,6,2092,8,3,3,8,446367,860,7.2,8895915763,4612525615.0,2831.59,17.8,441.5
7,5,2080,8,4,4,1,372892,1186,9.9,9502257679,2197385173.0,2781.85,32.4,570.6
2,6,1767,6,3,3,2,208930,178,7.8,3567312606,1259331798.0,1166.85,21.9,469.4
9,4,28,2,1,3,2,406968,651,6.1,4624906442,2737265817.0,4590.66,40.8,7.3
10,6,160,2,3,3,3,27714,29,7.1,652093791,\N,1754.84,16.1,309.9
10,2,1231,8,1,3,4,166901,354,7.3,2809578053,2065140606.0,4807.94,46.5,2.6
1,3,18,6,1,4,3,365442,746,8.9,12599928541,4748107565.0,1741.46,45.3,2.8
6,1,1127,3,3,3,6,278994,881,8.5,6445598382,2039283514.0,4506.54,28.8,586.1
7,2,904,5,1,3,2,282631,1131,8.5,9004058398,3897087989.0,2814.67,40.4,20.2
8,2,755,3,1,3,7,181110,325,8.8,5270590776,2940363163.0,367.24,35.3,\N
10,8,1571,3,5,2,8,269405,644,5.1,5119395453,1041471331.0,4773.9,-3.2,67.3
9,8,837,2,5,2,6,24858,19,6.4,422228044,161876728.0,1696.27,-0.2,48.4
2,2,894,8,1,3,5,55101,93,8.7,1815886515,1011942276.0,4079.25,40.2,19.0
10,5,1432,3,4,4,8,127053,190,9.4,2129433690,1548818397.0,2850.24,32.2,438.1
2,6,17,1,3,3,2,90749,238,6.8,1011415754,315084912.0,1259.05,23.3,476.3
5,6,652,6,3,3,4,266395,584,7.5,5264631187,2781414366.0,744.3,15.3,336.4
5,7,1680,7,7,4,4,494720,607,8.5,6702961280,3876666124.0,1210.64,27.7,835.0
6,5,260,6,4,4,5,399560,1515,8.3,9889349736,5807396144.0,2747.59,30.5,400.6
3,3,1753,5,1,4,6,29653,42,8.1,606718171,276588219.0,2565.08,47.0,3.5
8,5,1628,6,4,4,8,402207,666,9.1,12835913535,5304426768.0,1386.24,29.9,317.1
1,5,2048,8,4,4,6,410131,1783,9.3,10138192241,2914167600.0,827.79,32.5,322.1
6,5,1867,3,4,4,6,9233,26,9.7,176612517,60141910.0,1785.79,22.9,611.4
4,3,205,3,1,4,8,380788,1419,9.6,13291633612,4616312027.0,836.91,44.3,7.6
1,7,1177,4,7,4,7,293160,884,9.3,6717820032,4153005850.0,2555.61,26.3,625.0
7,3,792,5,1,4,4,126783,470,8.0,3547895472,1594670278.0,2195.86,43.0,18.2
9,4,1141,5,1,3,3,125471,399,6.4,1413305344,1117633630.0,2271.73,34.0,8.4
4,7,1106,6,7,4,3,312342,385,9.4,11142176166,7144119090.0,1343.11,22.3,680.8
4,4,1858,3,1,3,7,116171,175,7.1,2643529190,1837624931.0,512.11,30.6,8.3
6,4,1091,1,1,3,7,277403,547,6.3,4339387388,2487765146.0,2951.95,30.7,5.4
3,4,1608,8,1,3,8,217632,635,7.4,4053570105,1848297373.0,4871.28,32.1,5.6
6,6,1840,8,3,3,7,113071,230,6.8,1849163133,1248551847.0,3360.77,18.7,563.6
7,2,979,4,1,3,2,287599,351,8.6,7919671182,5311798274.0,4445.49,39.8,17.3
10,2,67,1,1,3,8,246756,844,8.0,7576396224,5474812192.0,527.04,36.0,25.4
10,4,684,8,1,3,1,261479,288,7.1,6076327445,2205310080.0,350.84,37.8,8.3
3,4,1279,3,1,3,3,84335,195,7.9,1929449864,678977440.0,3842.07,36.7,\N
7,1,63,5,3,3,8,316850,762,8.6,7520751600,5946973584.0,2300.68,\N,661.7
3,8,814,5,5,2,3,420477,855,6.8,5332489314,\N,4143.21,6.9,17.7
2,2,403,7,1,3,6,417826,454,7.0,11430048056,7637465870.0,2429.88,36.5,15.9
10,8,2003,8,5,2,7,13195,8,4.1,184803891,136957554.0,419.52,0.5,54.9
4,8,1353,1,5,2,8,90796,144,4.2,962128893,759221859.0,2296.15,-3.9,42.7
8,1,71,7,3,3,6,246748,384,7.6,5413947217,3157965567.0,3347.08,21.7,592.5
9,8,1087,7,5,2,7,76293,67,4.4,528710490,407045538.0,2606.92,0.9,61.6
7,7,245,2,7,4,5,313516,698,8.5,5518978906,4039540342.0,1124.79,28.4,404.9
1,1,393,8,3,3,3,367726,677,8.7,9796000004,6786571746.0,4624.43,\N,346.6
